,BREAST_BT549,BREAST_HS578T,BREAST_MCF7,BREAST_MCF7ADRr,BREAST_MDAMB231,BREAST_MDAMB435,BREAST_MDN,BREAST_T47D,CNS_SF268,CNS_SF295,CNS_SF539,CNS_SNB19,CNS_SNB75,CNS_U251,COLON_COLO205,COLON_HCC2998,COLON_HCT116,COLON_HCT15,COLON_HT29,COLON_KM12,COLON_SW620,LEUK_CCRFCEM,LEUK_HL60,LEUK_K562,LEUK_MOLT4,LEUK_RPMI8266,LEUK_SR,MELAN_LOXIMVI,MELAN_M14,MELAN_MALME3M,MELAN_SKMEL2,MELAN_SKMEL28,MELAN_SKMEL5,MELAN_UACC257,MELAN_UACC62,NSCLC_A549,NSCLC_EKVX,NSCLC_H226,NSCLC_H23,NSCLC_H332M,NSCLC_H460,NSCLC_H522,NSCLC_HOP62,NSCLC_HOP92,OVAR_IGROV1,OVAR_OVCAR3,OVAR_OVCAR4,OVAR_OVCAR5,OVAR_OVCAR8,OVAR_SKOV3,PROSTATE_DU145,PROSTATE_PC3,RENAL_7860,RENAL_A498,RENAL_ACHN,RENAL_CAKI1,RENAL_RXF393,RENAL_SN12C,RENAL_TK10,RENAL_UO31
L20773_at,-1.172056015,-0.124302883,0.651066223,0.723694023,0.052316771,0.599179481,0.764128888,0.627350154,-0.380642637,-0.165136601,1.447176388,0.458421145,0.693558305,0.68592498,-0.523767579,-0.265165419,-0.228639543,-0.185995206,0.10478419,-1.228639543,0.435843297,-0.052316771,-0.743212716,-0.172056015,-0.333336922,-1.014514738,0.160927269,0.177352816,0.603237698,0.792840184,1.133128816,0.53264573,0.87904833,-0.131028747,0.256787284,-0.421284621,-0.325601273,-1.228639543,0.341823388,0.171898386,0.745889769,-1.228639543,-0.078079867,0.261930587,-1.228639543,0.346672787,0.493826481,-1.228639543,-0.692586643,-1.228639543,0.155410264,-1.052316771,-0.396762302,0.458421145,-0.918299423,0.658885728,-0.682671174,0.834863399,-0.348933777,-0.165136601
HG3928-HT4198_at,0,0,0,0,0.773996325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.675815931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M95627_at,-0.663588086,-0.530105081,0.918918763,-0.464516739,-0.261489643,0.906577412,0.73572254,0.493191539,-0.206835568,-0.039893191,-0.223015495,-0.068844565,-0.164555764,0.649480032,0.394127411,-0.020910088,-0.201482333,-0.516746698,-0.169773474,-0.318295998,0.152154621,-0.044678254,-0.54358831,-0.250391934,-0.634441741,-0.938447928,0.020910088,0.332726867,0.280122783,0.302902651,1.007104288,1.168785296,1.0140237,0.687486354,0.260860881,0.317891826,-0.267070675,-0.956369836,0.442801258,0.241338322,-0.05912941,0.122581506,0.074848895,-0.451749443,-0.159356858,0.260860881,0.034585025,0.776984505,-0.8025645,0.160493922,0.070430224,0.143766836,-0.678385088,-0.778452043,-0.353485427,0.503061783,-0.389554682,0.67589838,0.579683065,-0.06397881
L38928_at,-0.274957777,-0.274957777,-0.060832971,0.394068989,-0.274957777,1.103553846,1.290639399,0.681098876,-0.274957777,-0.274957777,-0.274957777,-0.274957777,-0.274957777,-0.274957777,0.651041642,-0.011923371,-0.274957777,0.136468469,-0.274957777,-0.274957777,0.556919464,0.24105737,-0.274957777,0.15800163,0.011923371,-0.274957777,1.000049271,-0.274957777,1.029553265,0.612567494,0.907734521,0.58103192,2.3963356,1.507450788,-0.218374248,1.125580153,1.011923371,0.046970318,0.023700539,1.24609296,-0.1243981,0.666148534,-0.274957777,-0.011923371,-0.060832971,-0.274957777,-0.274957777,1.499038548,-0.274957777,0.963829083,0.220737386,-0.137454253,-0.1243981,-0.274957777,-0.137454253,0.447508248,0.271010592,-0.274957777,0.604747989,0.081186033
M64098_at,-0.803792705,0.08641915,-0.330856822,0.562227974,-0.385649295,0.326910987,0.003562217,-0.243921185,0.010651642,0.751854229,1.47265262,0.377145289,1.045585432,-0.816283649,0.61899707,-0.348890745,-0.047063856,0.164774787,0.55739482,-0.03241708,-1.01791751,-0.423368961,0.126128859,-0.385649295,-1.01791751,-0.989348358,-0.816283649,-0.404385857,1.377145289,0.952936144,-0.202342081,1.614350705,1.65337586,0.678076303,0.164774787,-0.617379581,1.062740153,-0.650546445,-0.107184848,0.045585432,-0.975273173,-0.047063856,0.07293592,-0.44260518,0.80583185,-0.385649295,-0.44260518,0.55739482,-0.304221695,-0.51202658,-0.047063856,-0.091918092,0.280740805,0.614350705,0.038666018,1.257089537,-0.003562217,-0.423368961,0.3382263,0.436258383
U56402_s_at,0,0,0,0.757023247,0.454175893,0,0,0,0,0,0.23878686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815575429,0.88752527,0,0,0.189033824,0.014355293,0,0,0,0,0,0.333423734,0,0,2.671293372,0.028569152,0,0,0,0,0,0,0.275007047,0,0.454175893,0.443606651,0,0,0
D64110_at,-0.488925361,-0.580348389,-0.677959186,0.439735857,-0.451450656,-0.036413157,0.602997128,-0.677959186,1.281810969,-0.192532359,-0.018034627,0.285514938,1.469347513,-0.064427533,-0.677959186,-0.37930087,0.485539547,0.129395736,1.361179208,-0.677959186,-0.677959186,-0.677959186,-0.677959186,-0.677959186,-0.677959186,-0.677959186,-0.677959186,0.517388413,1.686613247,0.018034627,1.658324202,0.643968909,1.58807771,0.717103614,-0.439172326,0.185979265,-0.122143031,0.129395736,0.314809245,0.419651611,-0.677959186,0.649728178,0.968203471,-0.102646855,0.170037721,0.812610945,0.178030512,-0.677959186,0.661178199,0.193884463,0.700552437,-0.607569858,0.061888917,-0.677959186,-0.677959186,1.99106758,-0.553631051,1.303893468,-0.321815376,-0.37930087
HG3748-HT4018_at,-0.188794543,-0.253500232,-0.079170052,-0.377828367,-0.377828367,0.13818678,0.470168539,0.272936192,-0.377828367,0.300243538,-0.377828367,-0.377828367,-0.377828367,-0.377828367,-0.377828367,-0.377828367,0.429526555,-0.377828367,1.033597879,-0.377828367,-0.377828367,0.600367262,-0.377828367,1.254439848,0.327043597,0.0868399,-0.377828367,0.759675157,0.404580198,-0.377828367,0.437747062,0.272936192,1.73320294,0.600367262,0.044404633,0.540557867,-0.377828367,-0.377828367,0.699414632,-0.377828367,0.344637657,2.291198398,0.362019735,-0.377828367,-0.377828367,-0.377828367,-0.377828367,0.387706379,0.501877399,0.177987788,0.148240444,-0.377828367,-0.377828367,-0.321244839,-0.044404633,1.335867448,0.318165446,0.46213122,1.00622144,-0.377828367
U12535_at,0,0,0,0,0,0,0,0,0,0,0,0,1.432959407,0,0.042644337,0,0,0,0,0.137503524,0.485426827,0,0,0,0,0,0,0,1.803227036,1.207892852,1.09085343,0,2.66902677,1.028569152,0,0,0,0,0,0.454175893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070389328
X78992_at,0,1.580145484,0,0,0,0,0,0,0.163498732,0,0,0,0,0,0,0,0,0,0,0,0,2.09423607,2.669026766,0.22650853,1.339137385,2.280956314,0,0.933572638,0,0,0,0,0,0.014355293,0,0,0,0,0,0,0,0,0,0,0,0.678071905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J03779_at,-0.110143917,-0.44356765,0.296280452,0.072447497,-0.429212357,-0.44356765,0.54193278,-0.032141405,0.188700565,0.549200781,0.428275998,0.388309591,1.077483087,-0.386984122,0.313455596,0.041859177,-0.44356765,-0.44356765,0.169964003,-0.44356765,1.296280452,0.207196909,-0.44356765,-0.010608243,-0.44356765,0.613015878,-0.44356765,2.031517233,-0.44356765,1.174671005,1.436138116,2.041859177,1.90409801,2.223188942,0.010608243,-0.043029721,-0.414998498,-0.359503385,0.150980899,-0.44356765,-0.44356765,-0.180533244,0.179362701,-0.44356765,-0.156686502,-0.44356765,0.313455596,0.150980899,-0.293007974,-0.386984122,0.534627979,0.512489002,-0.121639555,-0.267244878,-0.44356765,-0.44356765,0.179362701,1.700478719,-0.306064126,0.505033197
D13988_at,0.702721547,-0.914251348,0.599628054,0.339505244,-0.007360753,-0.970834877,-0.310910318,0.26182588,-0.559408631,-0.970834877,-0.248368852,-0.188426312,-0.106896426,-0.495749994,0.565218023,0.396536189,-0.970834877,-0.970834877,0.61892861,0.286175741,0.078795891,-0.007360753,0.007360753,0.327823439,0.37399362,0.224512721,-0.50616661,0.120018554,0.811573688,-0.037262239,1.061265966,-0.230986774,0.40211722,-0.970834877,-0.807336145,0.140196436,0.267951983,-0.970834877,-0.037262239,-0.970834877,-0.424866508,1.054193918,0.488596742,-0.12283797,-0.970834877,-0.405237701,-0.45481973,-0.970834877,1.327823439,0.351093218,0.057734275,-0.444766065,0.679929682,0.390933483,0.499051099,1.480705956,0.499051099,-0.222373644,1.693647964,-0.106896426
U18321_at,0.493715663,-0.75020992,0.073324929,-0.127772713,0.141413919,0.411253503,0.902729375,0.481642831,-0.277038244,-0.256670447,0.206433711,0.667198484,0.419715082,0.712669001,0.976277157,0.24503655,-0.097270625,-0.127772713,-0.694356685,-0.522404002,0.457189787,-1.270216979,-0.482437595,-0.085248097,-1.354281243,-0.390807119,0.556451419,-0.405680396,0.698830093,0.398467348,-0.203721567,0.073324929,1.3102016,-0.210234874,-0.21677772,-0.325712091,0.996216004,-0.236586201,0.911755651,-0.347085742,0.477595998,-0.085248097,-0.263427813,0.552609352,0.825229807,0.436490795,0.073324929,-1.152647382,-1.115494384,-1.190782511,0.579291395,1.211315933,-0.361512813,-0.073324929,0.216181688,1.176788249,-0.588746497,-0.21677772,0.799524093,-0.361512813
X59812_at,0,0,0,0,0,0.773996325,0.545968369,0,0,0.22650853,0,0.214124805,0,0.40053793,2.66448284,0.097610797,0,0,0,0.084064265,0,0,0,0,0,0,0,0,1.03562391,1.22650853,0.879705766,2.007195501,1.98550043,1.232660757,1.803227036,0,0,0,0,0,0,0,0.111031312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807354922
M31169_s_at,-0.696333945,-0.859832677,1.200214707,0.89719057,-0.859832677,0.507538389,0.111020977,1.150947162,-0.696333945,-0.859832677,-0.709273,-0.735504542,0.432949072,-0.036083317,0.984151167,0.231020754,-0.859832677,-0.323779777,0.827228011,-0.10280943,-0.085836352,0.019873089,0.462095418,0.562400324,0.456313065,-0.470265865,-0.789443349,-0.437599676,0.132935754,0.154522616,0.705764499,0.651129242,1.80465016,-0.608871103,0.98816423,-0.190805911,-0.859832677,-0.859832677,-0.019873089,-0.437599676,0.651129242,0.050899985,-0.255761353,-0.859832677,-0.470265865,0.066166742,0.467854687,-0.859832677,-0.069060639,-0.154960712,0.397177941,0.210556651,0.081273634,-0.859832677,-0.549492556,0.154522616,0.366675853,-0.526408943,0.316490096,0.168736475
U70671_at,-0.958191629,-1.618116187,0.023429842,0.33048466,-1.112225257,0.367384243,0.942598767,0.209702838,-0.391607657,0.197459242,0.785151535,-0.373229128,-0.228549375,0.068944501,-0.684543549,-0.313605145,-0.373229128,0.050910578,-0.137851065,-0.547726859,0.476119883,0.586650564,-0.707383525,0.516104753,0.413984656,-0.217578257,0.715307547,-0.26761894,0.506211948,0.055440237,0.059955718,-0.967351628,0.89031247,-0.018798393,-1.618116187,0.037235642,0.018798393,-0.331235039,0.445386755,0.197459242,-0.554613245,0.561394863,-0.290428823,-0.886932945,1.044089313,-0.507084875,0.512814683,-0.461072477,-0.174509536,0.413984656,0.492915125,-1.174509536,-0.461072477,0.113067055,-0.0283527,0.647920707,-0.527262757,0.749254879,-0.245164089,-1.534051922
Z29083_at,0.464668267,1.304511042,1.560714954,0.263034406,0,0,0,2.6622055,0,0,0.137503524,0.604071324,0,1.124328135,0,0,0.485426827,0,0.056583528,0.137503524,0,0,0,0,0,0,0,0.575312331,0.464668267,0,0,0,0,0,0,0,2.003602237,2.601696516,1.117695043,0.584962501,0,0,0.545968369,0,0,0,0,1.384049807,0,0,1.541019153,1.117695043,0.201633861,0,0,0.432959407,1.49057013,0,0.604071324,0.50589093
L14595_at,0,0,0,0,0,0.056583528,0.464668267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084064265,0,0,0,0,0.201633861,0.111031312,2.65992456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M95929_at,0,0,0,0,0,1.056583528,1.687060688,0,0,0,0,0,0.333423734,0,0.321928095,0,0,0.042644337,0.275007047,0,0.659924558,0,0,0,0,0,0,0,2.659924558,0.695993813,0.956056652,0,2.04264434,0.86393845,0,0,0.250961574,0,0,0,0,0.124328135,0,0.070389328,0.22650853,0,0,0,0.028569152,0,0.286881148,0.137503524,0.250961574,1.070389328,0.286881148,1.618238656,0.310340121,0.176322773,0,0
X61100_rna1_at,-0.333014691,-0.333014691,0.261533859,-0.333014691,-0.318659398,0.674180811,1.285223965,0.797916179,0.449393874,-0.333014691,-0.290370353,0.585371544,0.681340602,-0.094227831,0.280516962,-0.333014691,-0.290370353,-0.333014691,-0.333014691,0.804488833,0.362979123,-0.106506161,-0.333014691,-0.333014691,-0.156691918,-0.106506161,-0.143980866,0.592984728,1.684907217,1.034356375,0.716616077,0.811031679,2.32690987,1.604329702,0.336012075,0.172876239,0.034356375,-0.333014691,-0.333014691,-0.333014691,0.498862551,-0.290370353,-0.118889885,-0.304445538,0.868619171,-0.143980866,0.08921831,0.152412137,-0.333014691,-0.333014691,-0.034356375,0.406833412,-0.290370353,-0.333014691,-0.333014691,0.959767059,0.362979123,0.55451058,0.936018456,0.623041962
L39061_at,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.657640005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U62389_at,0,0,0,0,0,0,0,0,0,0,0,0,0.028569152,0,1.910732662,0.50589093,0,0,0,0,0,0,0,0,0,0,0,0,0.722466024,0.250961574,0.495695163,0.411426246,2.65764001,0.485426827,0,0,0,0,0,0,1.709290636,0,0.310340121,0,0,0.097610797,0,0,0,0,0,0,0,0,0.056583528,0.214124805,0,0,0,0
X96719_at,0,0,0,0,0,0,0,0,0,2.289834465,0.98550043,2.655351829,0,1.344828497,0,0,0,0,0,0,0,0,0,0,0.584962501,0,0,0,0.748461233,0,0,0,0.40053793,0,0.613531653,0,0,0,0,0,0,0,1.970853654,1.111031312,0,0,0,0,0,0,0,0,0,1.163498732,0,0,0.422233001,0,0,0
D21063_at,-0.757429697,-0.157280792,0.425161717,0.596207258,-0.864344901,0.469861524,1.154033629,0.178179716,0.178179716,-1.09085343,-0.055229521,1.236833934,0.648994672,-0.477321778,1.562206587,0,0.474743745,0.757143476,0.648994672,-0.377157616,1.079071571,0.644668747,0.831344418,0.614018534,0.85025288,-0.412781525,-0.440088871,-1.020464103,0.648994672,-1.09085343,0,-0.394859617,0.55991113,-1.09085343,-0.595158268,0.110780431,-0.316857105,-0.46792308,0.835145988,-0.325318684,-0.316857105,-0.006789166,-0.105353,-1.09085343,0.600680734,-0.458585215,-0.412781525,-1.09085343,0.695742931,-0.105353,0.541414785,0.389411692,-0.157280792,-0.119999776,-0.325318684,0.4844589,-0.768925336,0.242570303,1.26529038,0.013483229
X70040_at,0,0.23878686,0.367371066,0.879705766,0,0,0,1.871843649,0,0,0,0,0,0,2.049630768,2.117695043,0.855989697,0.918386234,0,1.03562391,2.650764559,0.23878686,0,0.765534746,0,0,0,0,0,0.443606651,0.659924558,0,0,0,0,0,1.367371066,1.014355293,0,2.333423734,0.124328135,0,0,0,0.773996325,0,0,1.959770155,0,1.584962501,0.90303827,2.615887074,0,0,0,0,0,0,0,0.275007047
U29171_at,-1.004966133,-0.502465793,0.352585871,0.204487232,-0.163663879,-0.707285585,0.14703696,-0.354712172,0.178255691,-0.40670681,0.773476097,0.566575852,0.59329319,0.836336121,0.316961962,-0.81733913,-0.19189756,-0.843974257,-0.605035526,-0.400104075,0.375855651,-0.220694824,-0.740262907,0.432439179,-0.44697068,-1.119608699,-0.286147886,0.6548316,0.091895406,-0.20910685,0.549622718,0.063513605,0.5564279,0.394964474,0.009984208,0.053927556,-0.180537698,-0.367536213,-0.146985138,-0.361109944,0.208813158,0.29678408,0.716892568,-0.076859052,-0.620302283,-0.31691014,-0.152523322,-0.009984208,-0.774011699,0.352585871,0.563201125,1.191431079,-0.335687347,0.058728542,-0.74862638,1.184858426,-0.597462307,0.096571893,0.589980456,0.344745118
X16707_at,0,1.056583528,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.687060688,0,0,0,0,0,0,0,0,2.204766751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.077242999,0,0,0,0,0,0.815575429,0,2.648465443,0.310340121,0
X98001_at,-0.012742289,-0.082704847,-0.713182007,0.52889278,0.700120441,-0.038582294,0.647074206,-0.769765536,-0.391253912,-0.021304303,0.163807103,0.614284271,0.781135129,1.000006204,-0.755410243,-0.347532535,0.657840637,0.021006502,0.952700489,-0.004230789,0.647074206,0.02932177,-0.175216986,-0.20416836,-0.606266803,-0.769765536,-0.128219507,0.307477463,0.987257711,-0.165694212,1.021006502,0.647074206,1.87639712,0.608746088,-0.769765536,0.314298729,0.258803616,0.314298729,-0.056069721,-0.769765536,0.347929507,0.171340775,-0.194453205,0.321087895,0.800697395,-0.769765536,-0.769765536,-0.380198724,0.237429966,-0.769765536,0.265858374,0.156233883,-0.494758488,-0.769765536,-0.50673113,-0.021304303,-0.769765536,0.004230789,1.004230789,-0.530978676
S82447_s_at,-1.045539869,-0.882986856,-0.556336351,-0.120237236,-1.169868004,-0.177099573,0.341093915,1.252364997,-0.045539869,-0.072257207,-1.169868004,-0.421406771,0.59141727,-1.169868004,0.951147397,0.062792753,-0.120237236,-0.148388276,0.376100365,0.341093915,1.476294653,0.620904034,0.134643038,-0.663977074,-1.006369272,0.252364997,-0.663977074,0.134643038,0.543827811,0.485483825,0.844487289,-0.894860956,1.01916582,0.186275806,-0.993545231,0.230669926,0.191900356,0.134643038,0.341093915,0.462400212,0.508203901,-0.643799192,-1.169868004,0.044256802,0.012824294,-0.736908597,0.59141727,-0.120237236,-1.113284475,-0.012824294,0.983937332,-0.155512711,-1.169868004,-0.464996039,0.134643038,0.443663649,-1.169868004,0.789902151,-0.500841238,-0.106365062
U57094_at,0,0.124328135,0,0,0.454175893,1.704871964,2.61117238,0,0,0,0.855989697,0,0,0.992768431,0.545968369,0,0,0.042644337,0,0,0,1.316145742,0.124328135,2.185866545,0,0.333423734,1.124328135,0,2.107687869,1.815575429,0.650764559,2.580145484,2.64385619,2.629939409,0.613531653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201633861,0,0,0,0,0,0,0
HG3638-HT3849_s_at,0.163498732,0.669026766,0,0,0,0.659924558,0.40053793,0.422233001,0,0,0,0,2.64385619,0.739848103,1.86393845,0,0,0,0,0,0.422233001,0,0,0,0,0,0,0.895302621,0.970853654,0.632268215,0,0.831877241,1.73552218,0.189033824,0.333423734,0,0.344828497,0.687060688,0,0,0,0,0.895302621,0.321928095,0.50589093,0,0,0.757023247,0,0,0.910732662,1.925999419,0.432959407,0,0,1.86393845,0.807354922,0,0.250961574,1.263034406
U11791_at,-0.17378854,-0.541520324,-0.094837198,-0.335845298,-0.795276916,0.356032407,0.723451886,0.169619283,0.446797871,-0.019983204,-0.701300768,0.481563289,1.411173961,0.659101474,0.559565801,-0.473348822,-0.086325698,-0.851860445,0.089245866,0.211642497,0.938911593,1.012078006,0.176708707,0.761671208,-0.851860445,-0.76779618,-0.518436711,0.162494848,0.943075218,-0.851860445,1.787371718,1.140907986,1.47869795,0.887987658,-0.247789121,-0.440434199,-0.851860445,-0.851860445,-0.823291293,-0.29604429,0.162494848,-0.451322515,0.096740403,-0.851860445,0.081712193,-0.650226584,-0.851860445,0.019983204,-0.120677203,-0.182833679,0.586432407,1.34033372,-0.851860445,0.87060558,-0.495716635,0.575745728,-0.356165282,-0.576853397,0.97595858,0.374648085
HG3437-HT3628_s_at,0,0,0,0,0,1.304511042,2.003602237,0,0,0,0,0,1.948600847,0,0,0.084064265,0,0,0,0,0,0,0,0.584962501,0,0,0,0,1.769771739,1.691534165,2.639232163,1.560714954,2.50080205,1.021479727,2.080657663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454175893
L48546_at,-0.535744053,0.279831376,1.351781218,0.944521069,-0.535744053,1.336099596,1.296133188,1.20410405,-0.535744053,-0.092137401,-0.385184376,0.367294217,0.520839476,0.263343253,0.312252854,-0.092137401,-0.535744053,-0.535744053,-0.35942128,-0.535744053,0.246664512,0.762914263,-0.535744053,-0.029853123,0.304215535,-0.535744053,0.745212261,-0.029853123,0.886488948,1.727290353,0.791943311,0.133282713,-0.53574405,0.195439189,-0.42471274,0.359558569,0.336099596,-0.535744053,-0.535744053,0.99532544,-0.535744053,0.049218448,0.029853123,-0.535744053,-0.535744053,1.390255366,-0.535744053,2.101170528,0.78040169,0.757037696,-0.535744053,0.595186817,-0.535744053,-0.029853123,0.934141923,-0.04004889,-0.213815958,-0.346710228,-0.507174901,-0.535744053
M28826_at,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189033824,0,0,2.63691458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB003177_at,-0.074805563,-0.02659647,-0.191450481,0.871689107,0.524096129,-0.229924629,0.102880055,0.127437159,0.227378597,-0.183877262,-0.053946958,0.462695584,0.151583246,0.28854246,-0.095970173,0.192890221,-0.830568752,-0.386266658,1.517143368,0.631011333,-0.183877262,-0.261460203,-0.394983876,0.02659647,-1.1174499,-0.652781633,-0.979946376,-0.153975776,0.853403754,-0.571481531,0.569610788,-0.13194947,1.08104425,-1.1174499,-0.368988667,0.127437159,-0.941127127,-0.394983876,0.669146462,-1.1174499,0.02659647,0.077897698,0.077897698,0.326156751,-0.053946958,-0.183877262,-0.21441163,0.310156273,0.963207763,-0.153975776,0.560622005,0.914650943,-0.199063666,-0.485181685,0.635298691,0.758330163,-0.335041335,1.042824931,0.742519648,0.033109777
D31764_at,-0.028291764,-0.028291764,-0.028291764,-0.028291764,0.787283665,0.270366551,1.30513197,-0.028291764,-0.028291764,-0.028291764,0.527524391,0.282048356,-0.028291764,0.361275048,-0.028291764,-0.028291764,-0.028291764,-0.028291764,-0.028291764,-0.028291764,-0.028291764,-0.028291764,-0.028291764,0.477599166,-0.028291764,0.096036371,-0.028291764,-0.028291764,1.327852046,0.517676605,0.585239889,0.811667823,2.6063015,1.431139854,0.028291764,1.333476595,0.566256785,-0.028291764,1.154400533,0.803585477,-0.028291764,0.843551884,-0.028291764,1.10921176,-0.028291764,-0.028291764,0.042097564,-0.028291764,-0.028291764,1.732993509,0.316536733,-0.028291764,0.350219859,0.148031008,0.082739548,1.55185372,0.258589384,0.575779559,-0.028291764,-0.028291764
U23143_at,-0.378468939,-0.32188541,0.011097873,0.592384716,-0.378468939,0.765577431,0.577587714,0.785029794,-0.378468939,0.054490469,0.117226224,-0.378468939,-0.378468939,0.49337471,0.966359558,-0.335824601,0.343997086,-0.378468939,0.075706954,0.196843392,2.25612433,0.187128237,-0.011097873,-0.378468939,-0.202146166,0.137546208,0.27229562,-0.164344133,0.804223359,0.326403026,-0.364113646,-0.127507365,2.10695789,0.206493562,-0.349899787,0.177347216,-0.378468939,0.516833683,-0.189435114,-0.227909262,1.441199245,-0.378468939,-0.378468939,-0.378468939,-0.378468939,0.127421991,-0.378468939,-0.091587791,-0.349899787,-0.164344133,0.896538109,0.216079611,-0.308079611,-0.033640442,-0.378468939,1.16749943,0.290557827,0.43710649,0.343997086,-0.378468939
J05633_at,-0.021322169,0.744212578,0.90467725,-0.021322169,-0.021322169,0.582749155,0.021322169,1.083014491,-0.021322169,1.186570683,1.956873461,-0.021322169,1.877853462,0.289017952,-0.021322169,-0.021322169,-0.021322169,-0.021322169,-0.021322169,-0.021322169,-0.021322169,-0.021322169,-0.021322169,-0.021322169,-0.021322169,-0.021322169,-0.021322169,-0.021322169,1.474372994,0.103005966,2.6132711,2.247710978,-0.02132217,0.205186361,0.978677831,1.014301741,1.474372994,0.300605926,-0.021322169,-0.021322169,1.083014491,-0.021322169,0.656749736,0.842616282,-0.021322169,-0.021322169,0.810555072,0.701143856,-0.021322169,1.148602833,-0.021322169,-0.021322169,0.873980453,0.300605926,-0.021322169,1.142176564,0.390104077,-0.021322169,1.253684879,1.384670191
